model_a,model_b,group,accuracy_difference,spike_rate_difference,spike_cka,membrane_cka,membrane_last_cka,temporal_cka,prediction_agreement,digit_geometry_correlation,recurrent_correlation,spectrum_cosine,centered_spectrum_cosine,shuffled_spectrum_cosine,sorted_activity_correlation
lif_2x2__both_mlp,cnn3__lif_count,different_encoder_and_decoder,0.07999999999999996,0.004706207434176275,0.23009114232480207,0.40140138059530367,0.42734923731287805,0.15448505548897595,0.914,0.3085282692237214,0.00999979952123947,0.6677680015563965,0.6785369515419006,0.9924432039260864,0.9817034146024235
lif_2x2__both_mlp,res_cnn__linear,different_encoder_and_decoder,0.07999999999999996,0.0031685799930855855,0.2602800461089084,0.38582173787699364,0.5272232527107164,0.10781915668156651,0.918,0.3338543000126043,-0.031854934053084746,0.6966041922569275,0.7053364515304565,0.9922701120376587,0.9852143842134291
lif_2x2__both_mlp,res_cnn__membrane_mlp,different_encoder_and_decoder,0.08199999999999996,0.00226541240355679,0.2715812197147817,0.4018013958115301,0.5366486259806383,0.1927349994159021,0.918,0.35658102514140244,0.004422273079605523,0.6777589321136475,0.6848176121711731,0.9922546148300171,0.9938356459677625
lif_2x2__both_mlp,res_cnn__spike_mlp,different_encoder_and_decoder,0.07799999999999996,0.22283343965867242,0.17629808897385385,0.34489204405271034,0.4701837303970854,0.20593961451488688,0.912,0.3481807176111072,-0.020549847951769715,0.8081936836242676,0.8221915364265442,0.9945053458213806,0.8566741544518429
lif_2x2__both_mlp,res_cnn__both_mlp,same_decoder,0.08199999999999996,0.001351296751512564,0.21986480258841176,0.3957055411686509,0.5562913158105594,0.17773532693569538,0.918,0.3676092651780814,-0.00508597184308485,0.6750253438949585,0.683988094329834,0.9922574758529663,0.9894925398819499
lif_2x2__both_mlp,res_cnn__all_state_mlp,different_encoder_and_decoder,0.07799999999999996,0.0064372875051194565,0.22294651510958496,0.38280913846747844,0.5060249302735061,0.19728765774199689,0.916,0.36277487861654756,0.014863856671006676,0.7263641953468323,0.6505928635597229,0.9788469672203064,0.9911901109167071
lif_2x2__both_mlp,res_cnn__lif_count,different_encoder_and_decoder,0.07599999999999996,0.004174638633174861,0.24520589764020106,0.4121102889819179,0.44006577145146214,0.15350705875592208,0.914,0.3066855386342299,-0.012716924373224407,0.6417531371116638,0.6537078619003296,0.9924685955047607,0.9889707708875062
lif_2x2__both_mlp,rows__linear,different_encoder_and_decoder,0.05799999999999994,0.00014551474754989635,0.30944177574421583,0.555889327448052,0.6334562177154517,0.16651646685359964,0.916,0.6450997396888575,-0.0057598420444785,0.7219905257225037,0.7314433455467224,0.9929243922233582,0.9926639507762581
lif_2x2__both_mlp,rows__membrane_mlp,different_encoder_and_decoder,0.07799999999999996,0.0017526576542247017,0.35133832247203794,0.5797099979703969,0.6688885567423627,0.13910539560793192,0.922,0.6131056361134875,0.016545183749587796,0.7205582857131958,0.7259917855262756,0.9926249980926514,0.992722326789979
lif_2x2__both_mlp,rows__spike_mlp,different_encoder_and_decoder,0.020000000000000018,0.16580399769769186,0.23890309016106184,0.4257861213431868,0.4685587258902384,0.12845528620351446,0.898,0.5904087081188265,-0.028335438559243645,0.9006513953208923,0.9074312448501587,0.9944322109222412,0.9255789928777282
lif_2x2__both_mlp,rows__both_mlp,same_decoder,0.07599999999999996,0.0031109166056412507,0.34492888942807015,0.5767778239135372,0.6395246022702,0.1726583270109092,0.916,0.6023521954110193,0.009706189799488115,0.7145999670028687,0.7204611301422119,0.9928073883056641,0.996111109796563
lif_2x2__both_mlp,rows__all_state_mlp,different_encoder_and_decoder,0.07599999999999996,0.0006183570196105093,0.419474439479134,0.5586092708105165,0.5553327928928363,0.12778089822793828,0.92,0.57147812510455,-0.006957290969872195,0.6583582162857056,0.6022632122039795,0.9855467677116394,0.9951178763064745
lif_2x2__both_mlp,rows__lif_count,different_encoder_and_decoder,0.05599999999999994,0.003765678499471202,0.26824351230961296,0.5419156691407294,0.46246987747601814,0.16202340463582265,0.912,0.6805287849039472,-0.006024675537382797,0.6750605702400208,0.6851093173027039,0.9923620820045471,0.9848663614801239
lif_2x2__all_state_mlp,lif_2x2__lif_count,same_encoder,0.07599999999999996,0.0010781781454716113,0.5942705652622591,0.5639463626809096,0.5267710973767713,0.4608898086475859,0.864,0.7284485692480509,-0.0018700670222707297,0.9775651693344116,0.9825341701507568,0.9751991033554077,0.7733177326058636
lif_2x2__all_state_mlp,cnn2__linear,different_encoder_and_decoder,0.04200000000000004,0.003548841344992979,0.43918243249278777,0.33132598804665736,0.4091097811983006,0.1607145550956129,0.936,0.29996861727836294,-0.0028438215743510327,0.9889639019966125,0.9945642352104187,0.973895788192749,0.9953674242765598
lif_2x2__all_state_mlp,cnn2__membrane_mlp,different_encoder_and_decoder,0.050000000000000044,0.00799718320731093,0.3931508954666641,0.3655389832271557,0.4610953001581822,0.3117421821388313,0.946,0.3596386748135491,0.026265119638429243,0.9847912788391113,0.9979513883590698,0.9733827710151672,0.9958898206013976
lif_2x2__all_state_mlp,cnn2__spike_mlp,different_encoder_and_decoder,0.016000000000000014,0.1496177200203189,0.44740309635320247,0.2312369467914539,0.4002919481568639,0.3188925310755448,0.92,0.2651604093983644,0.041443175573843874,0.9759690761566162,0.9736610054969788,0.9819996356964111,0.9055679868019878
lif_2x2__all_state_mlp,cnn2__both_mlp,different_encoder_and_decoder,0.04800000000000004,0.007592633892573454,0.39485082870871424,0.3647309083524799,0.4875202164769318,0.23040750978826433,0.942,0.4027223156712152,-0.0015397828857696878,0.9854413270950317,0.9962741732597351,0.973751962184906,0.9963180248348694
lif_2x2__all_state_mlp,cnn2__all_state_mlp,same_decoder,0.04800000000000004,0.002195312432503366,0.3930762096868529,0.3730463183694991,0.49064697504252464,0.3010193301138136,0.944,0.4164338639556298,0.004133373788887396,0.9915220737457275,0.9904548525810242,0.9978534579277039,0.9937670911894396
lif_2x2__all_state_mlp,cnn2__lif_count,different_encoder_and_decoder,0.04600000000000004,0.008422140692967029,0.3681490874429881,0.33993411371540894,0.5280719747149506,0.20892164129267074,0.938,0.24092920101900667,-0.01251797175590314,0.966609537601471,0.9845156073570251,0.973298966884613,0.997013094056415
lif_2x2__all_state_mlp,cnn3__linear,different_encoder_and_decoder,0.052000000000000046,0.010929793815928861,0.37977897803120414,0.30467495914093434,0.3768886775187944,0.17052237449079005,0.944,0.2552041022204843,-0.0027409638601268945,0.981860339641571,0.9903450012207031,0.9742575287818909,0.9882423230615985
lif_2x2__all_state_mlp,cnn3__membrane_mlp,different_encoder_and_decoder,0.04800000000000004,0.013003135666430656,0.37544669102861145,0.365327175152007,0.4275880183177839,0.23273323615840408,0.944,0.4264901983544418,0.025327404486227226,0.9894613027572632,0.9983804821968079,0.9738450050354004,0.991675011541671
lif_2x2__all_state_mlp,cnn3__spike_mlp,different_encoder_and_decoder,0.04600000000000004,0.17382817911444484,0.4482199867038647,0.3986725810395634,0.4379976960407066,0.3067836543920174,0.942,0.4991210383336851,0.007502671228297229,0.9572112560272217,0.9502148628234863,0.9868605136871338,0.8809128840811037
lif_2x2__all_state_mlp,cnn3__both_mlp,different_encoder_and_decoder,0.052000000000000046,0.015556281970236643,0.41256148060101133,0.3896069875928204,0.4494261404632319,0.2015515277344619,0.944,0.44340392006455936,0.000856691354734992,0.9897229671478271,0.9906107187271118,0.9748486876487732,0.9960047829158003
lif_2x2__all_state_mlp,cnn3__all_state_mlp,same_decoder,0.05800000000000005,0.0051004995490123595,0.38900428053672076,0.3600969141727993,0.4643426539943874,0.20849647349056916,0.942,0.37322769779855286,-0.04016921689049152,0.9928941130638123,0.9934221506118774,0.9996060729026794,0.9942495419381815
lif_2x2__all_state_mlp,cnn3__lif_count,different_encoder_and_decoder,0.050000000000000044,0.013243994513337385,0.4013859754918685,0.34276391872652945,0.4677147060491817,0.23311080642792123,0.938,0.27547546937671497,-0.01035566553838589,0.9798128008842468,0.9927575588226318,0.9736937880516052,0.9822912735055916
lif_2x2__all_state_mlp,res_cnn__linear,different_encoder_and_decoder,0.050000000000000044,0.005369207086075524,0.41911410366836077,0.3243412561804707,0.39697810279433193,0.15677586676369937,0.944,0.3220441135726423,0.014826156590343824,0.9863647818565369,0.9949176907539368,0.9736576080322266,0.986813888026744
lif_2x2__all_state_mlp,res_cnn__membrane_mlp,different_encoder_and_decoder,0.052000000000000046,0.0108031994827179,0.44043228023507797,0.3467805996157559,0.4435898476453005,0.2798090969390461,0.944,0.3405459631340125,-0.0012791922030397566,0.9848201870918274,0.9961109757423401,0.9735130667686462,0.9908779851135558
lif_2x2__all_state_mlp,res_cnn__spike_mlp,different_encoder_and_decoder,0.04800000000000004,0.23137122673783353,0.3724270102939109,0.341607611183538,0.4033572928780401,0.30767713086286996,0.938,0.4198455025668161,-0.029750135053547976,0.972185492515564,0.9626186490058899,0.983026921749115,0.8302592390942155
lif_2x2__all_state_mlp,res_cnn__both_mlp,different_encoder_and_decoder,0.052000000000000046,0.009889083830673674,0.410644790690823,0.3574201362958498,0.4683546442506816,0.260124739175373,0.944,0.3783119562861327,-0.005412648696995542,0.9803939461708069,0.9915979504585266,0.9734956622123718,0.9902569846695881
lif_2x2__all_state_mlp,res_cnn__all_state_mlp,same_decoder,0.04800000000000004,0.002100499574041653,0.3673732930084644,0.386086062964898,0.46864089092424255,0.27290944345511536,0.94,0.45899299436299756,0.019947631105038638,0.9933251738548279,0.9959381818771362,0.9999430775642395,0.9874801949421209
lif_2x2__all_state_mlp,res_cnn__lif_count,different_encoder_and_decoder,0.04600000000000004,0.012712425712335971,0.4205840426944707,0.33003088721941193,0.4924042138991457,0.2129338228038357,0.938,0.20194634480188167,-0.00893697487087375,0.9723713397979736,0.990227460861206,0.9741705656051636,0.9914587782664668
lif_2x2__all_state_mlp,rows__linear,different_encoder_and_decoder,0.028000000000000025,0.008683301826711006,0.4840118696553871,0.4615584394636778,0.5030676931968341,0.20100288342405098,0.934,0.5437561802719494,0.023299713085690812,0.9790113568305969,0.9822671413421631,0.973908007144928,0.9962761578444552
lif_2x2__all_state_mlp,rows__membrane_mlp,different_encoder_and_decoder,0.04800000000000004,0.010290444733385811,0.5218092864681393,0.514740365945699,0.5797992292778125,0.16180048297215358,0.946,0.6073857229375421,-0.002124981399090069,0.9914438128471375,0.9957588911056519,0.9738797545433044,0.9940476319899203
lif_2x2__all_state_mlp,rows__spike_mlp,different_encoder_and_decoder,0.009999999999999898,0.17434178477685297,0.39628465769881266,0.3927359282240469,0.3481211127718731,0.11802578718550243,0.906,0.5821495659889805,0.01182741256115739,0.9635958671569824,0.9307997822761536,0.9756153225898743,0.9029054532306445
lif_2x2__all_state_mlp,rows__both_mlp,different_encoder_and_decoder,0.04600000000000004,0.01164870368480236,0.5368322282786501,0.48969530882151907,0.5553526234335514,0.2310873595241252,0.946,0.5456588196747495,0.034153686161986004,0.9903669357299805,0.9954488277435303,0.973878026008606,0.9921576930116852
lif_2x2__all_state_mlp,rows__all_state_mlp,same_decoder,0.04600000000000004,0.009156144098771619,0.5976023596397597,0.5841615750536936,0.5947011391155678,0.1552671227845045,0.942,0.6496086609768099,0.005033501860037469,0.9823464155197144,0.9867261648178101,0.9987015724182129,0.9940944226119298
lif_2x2__all_state_mlp,rows__lif_count,different_encoder_and_decoder,0.026000000000000023,0.012303465578632312,0.39390049777716535,0.48329023681046795,0.4392100230900017,0.11057305814281014,0.93,0.6054405558756065,-0.017547711790143125,0.9800724387168884,0.9919832348823547,0.9737142324447632,0.9900717744184724
lif_2x2__lif_count,cnn2__linear,different_encoder_and_decoder,0.118,0.00462701949046459,0.1410327867187987,0.116945929346358,0.10597741054854473,0.1636142707249391,0.862,0.28648115590374285,-0.004246124023215553,0.9918412566184998,0.992267906665802,0.9999533295631409,0.8102486838930991
lif_2x2__lif_count,cnn2__membrane_mlp,different_encoder_and_decoder,0.126,0.009075361352782542,0.06436486774499546,0.1552921206621417,0.1452293021235211,0.12288114854250005,0.872,0.3745000081849542,0.02626166430738963,0.9742448329925537,0.9749616384506226,0.9998857975006104,0.74961334480469
lif_2x2__lif_count,cnn2__spike_mlp,different_encoder_and_decoder,0.09199999999999997,0.15069589816579051,0.1683694721671275,0.0966951743263785,0.1618406091549512,0.23651637219733737,0.85,0.3052150753171077,0.011500579090632497,0.9951505064964294,0.9953774809837341,0.9993911385536194,0.5858591966032444
lif_2x2__lif_count,cnn2__both_mlp,different_encoder_and_decoder,0.124,0.008670812038045065,0.15917003611065958,0.15515710853345804,0.1841368985907708,0.1537423908556528,0.87,0.42064465894971387,0.0033220197606548896,0.9870355725288391,0.9872475266456604,0.9999275207519531,0.773990092655157
lif_2x2__lif_count,cnn2__all_state_mlp,different_encoder_and_decoder,0.124,0.0032734905779749773,0.07053999956977985,0.1600906653830012,0.17862137993668034,0.1095113691793594,0.872,0.4749996328310637,0.000998559966603841,0.9657294154167175,0.9587817788124084,0.9875895380973816,0.8204563234301638
lif_2x2__lif_count,cnn2__lif_count,same_decoder,0.122,0.00950031883843864,0.18428788022093762,0.13696066588523226,0.24030878443925818,0.16139072029805937,0.868,0.32517695352458487,-0.007261150372973316,0.9912856221199036,0.9920279383659363,0.9998967051506042,0.7515185907553006
lif_2x2__lif_count,cnn3__linear,different_encoder_and_decoder,0.128,0.012007971961400472,0.12765511397104776,0.12150379372148304,0.11722434493766035,0.13177917994203184,0.872,0.2645247606591498,-0.0028934144610987733,0.995841920375824,0.9959819912910461,0.999957263469696,0.6929307281170164
lif_2x2__lif_count,cnn3__membrane_mlp,different_encoder_and_decoder,0.124,0.014081313811902267,0.09793694955827638,0.1623253657859454,0.14124571772697664,0.13285077921188945,0.872,0.4554531447484888,0.011525282478329502,0.9886000156402588,0.9887793660163879,0.9999457597732544,0.7084637932433033
lif_2x2__lif_count,cnn3__spike_mlp,different_encoder_and_decoder,0.122,0.17490635725991646,0.11755339924075718,0.17194563075176425,0.1449785840232673,0.1950106715835895,0.87,0.46625829723792706,-0.009919044040265885,0.9679229855537415,0.9722269177436829,0.9981392621994019,0.548163803897629
lif_2x2__lif_count,cnn3__both_mlp,different_encoder_and_decoder,0.128,0.016634460115708252,0.12035631710402021,0.17606202980043312,0.1460420282902266,0.14685804226687868,0.872,0.48639196528828454,0.024941861031644245,0.9876374006271362,0.988034188747406,0.9999848008155823,0.7466188323534934
lif_2x2__lif_count,cnn3__all_state_mlp,different_encoder_and_decoder,0.134,0.006178677694483971,0.06257281131157647,0.17756863751616278,0.14717454360521245,0.1256612482704925,0.866,0.45989307104429133,-0.039959515467791806,0.9623683094978333,0.960654616355896,0.9809895753860474,0.8043951162764568
lif_2x2__lif_count,cnn3__lif_count,same_decoder,0.126,0.014322172658808996,0.1587022721413707,0.13270365806832898,0.15857225151738644,0.14294290675317778,0.868,0.3260581052733172,0.017321488898869284,0.9923741221427917,0.9928699731826782,0.9999300837516785,0.6644213816339678
lif_2x2__lif_count,res_cnn__linear,different_encoder_and_decoder,0.126,0.0064473852315471356,0.15685586692811804,0.15438624496033287,0.11866714463052147,0.1364115342543503,0.874,0.4743691742211001,0.003055762885267914,0.9908227324485779,0.9909887313842773,0.9999105334281921,0.6932529708539783
lif_2x2__lif_count,res_cnn__membrane_mlp,different_encoder_and_decoder,0.128,0.011881377628189511,0.12272884513857886,0.15663939841559552,0.12799128730977996,0.13911964981336564,0.872,0.4087869673352109,-0.027733995749322428,0.9871140122413635,0.9875113368034363,0.9999063014984131,0.7214860758216229
lif_2x2__lif_count,res_cnn__spike_mlp,different_encoder_and_decoder,0.124,0.23244940488330515,0.1715090191398565,0.19902264102069842,0.15870793260294105,0.23697042865428508,0.864,0.501969894766594,-0.039766110299033944,0.9803785085678101,0.9824121594429016,0.9992455840110779,0.4838145836650693
lif_2x2__lif_count,res_cnn__both_mlp,different_encoder_and_decoder,0.128,0.010967261976145285,0.10934814711442917,0.16296719307219856,0.14833144369985218,0.11462753972646413,0.872,0.4410550176584351,-0.00870743321624443,0.9876493811607361,0.9881317615509033,0.9999018907546997,0.7144048527420512
lif_2x2__lif_count,res_cnn__all_state_mlp,different_encoder_and_decoder,0.124,0.0031786777195132645,0.049097909177975525,0.21381025771068596,0.16727340913033376,0.08437082525238565,0.87,0.5903946740902726,-0.003741989681389714,0.977247416973114,0.9735159277915955,0.9771695733070374,0.6936503041140346
lif_2x2__lif_count,res_cnn__lif_count,same_decoder,0.122,0.013790603857807582,0.2599934212738307,0.1151497539362058,0.16926684805539763,0.15901874415328096,0.866,0.30081064950856873,0.0034560304397408845,0.990644097328186,0.9914903044700623,0.9999310374259949,0.715321971968675
lif_2x2__lif_count,rows__linear,different_encoder_and_decoder,0.10399999999999998,0.009761479972182617,0.10976320842480694,0.22459897599652578,0.200383115270712,0.11988735125086726,0.866,0.6296888209164722,0.02735205608630899,0.9957662224769592,0.995823860168457,0.9999586939811707,0.8015984627998121
lif_2x2__lif_count,rows__membrane_mlp,different_encoder_and_decoder,0.124,0.011368622878857423,0.1608545965569867,0.28865897697022913,0.25707325019244837,0.11744459111379907,0.872,0.7511463307731197,-0.0011196534970951285,0.9918951392173767,0.9923650622367859,0.9999396800994873,0.7462503629328326
lif_2x2__lif_count,rows__spike_mlp,different_encoder_and_decoder,0.06600000000000006,0.1754199629223246,0.1092971556609801,0.1321084691239622,0.1358202975552706,0.11120566995450101,0.848,0.4438852780689642,-0.023337336018021234,0.9411846399307251,0.9404868483543396,0.9999756217002869,0.6806753542943971
lif_2x2__lif_count,rows__both_mlp,different_encoder_and_decoder,0.122,0.012726881830273972,0.17595951167219964,0.27586014397298947,0.2564326872352327,0.1740012806870548,0.874,0.7063777050005108,0.020178984538178832,0.9880996346473694,0.9883990287780762,0.999951958656311,0.7781696499987465
lif_2x2__lif_count,rows__all_state_mlp,different_encoder_and_decoder,0.122,0.01023432224424323,0.1804921719221412,0.4201999198183642,0.3894268138662592,0.12013111896903597,0.87,0.8088472585305266,0.014298447164071979,0.9693666100502014,0.9527192711830139,0.9851877689361572,0.7748737218270005
lif_2x2__lif_count,rows__lif_count,same_decoder,0.10199999999999998,0.013381643724103923,0.15433869892619337,0.2432194876315377,0.18180467538775147,0.11254524854373063,0.86,0.6694452218032528,0.0065053688778557535,0.9936143159866333,0.9939486980438232,0.9999139904975891,0.8440759299687189
cnn2__linear,cnn2__membrane_mlp,same_encoder,0.008000000000000007,0.004448341862317951,0.6106894677289143,0.9067848045998425,0.8706095532435506,0.24095756392600637,0.988,0.942931247572942,0.021340460920062754,0.9909703135490417,0.9910630583763123,0.9999781847000122,0.9909821626746016
cnn2__linear,cnn2__spike_mlp,same_encoder,0.026000000000000023,0.14606887867532592,0.6021776337071528,0.6883179211654565,0.628918949346857,0.3547621535201836,0.95,0.7412539833668961,-0.0013323068472324263,0.9879776835441589,0.9896900653839111,0.999090313911438,0.8932480510746043
cnn2__linear,cnn2__both_mlp,same_encoder,0.006000000000000005,0.004043792547580475,0.633863934814238,0.89717239119593,0.8418735092266171,0.30934922538591925,0.982,0.9367293004825512,0.008331827959940504,0.9974107146263123,0.9972639679908752,0.9999925494194031,0.9961924715094318
cnn2__linear,cnn2__all_state_mlp,same_encoder,0.006000000000000005,0.001353528912489613,0.6910264661338895,0.8763828421035659,0.8169890179236583,0.22458643993068006,0.982,0.9153111760050112,-0.03301874976608507,0.9862176179885864,0.979775071144104,0.9866527318954468,0.9979526529144518
cnn2__linear,cnn2__lif_count,same_encoder,0.0040000000000000036,0.00487329934797405,0.6496913651720089,0.8108787693542637,0.5404724219077093,0.505384996532109,0.976,0.7351301529822399,0.01072874403976627,0.9895785450935364,0.9897930026054382,0.9999842643737793,0.9916323549971433
cnn2__linear,cnn3__linear,same_decoder,0.010000000000000009,0.007380952470935882,0.6980328057707601,0.8625697548089221,0.8459475472443907,0.35664114495550153,0.986,0.9253260297896629,-0.013790830224412732,0.9968936443328857,0.996911883354187,0.9999934434890747,0.9789109292049346
cnn2__linear,cnn3__membrane_mlp,different_encoder_and_decoder,0.006000000000000005,0.009454294321437677,0.6922651878215059,0.8596621138763013,0.8364291530081582,0.25150926533991014,0.982,0.912234523373521,-0.0038524264521131034,0.9962284564971924,0.996613621711731,0.999994158744812,0.98318405723935
cnn2__linear,cnn3__spike_mlp,different_encoder_and_decoder,0.0040000000000000036,0.17027933776945187,0.6486995794624816,0.7429511259759204,0.5681256808461085,0.3465046750550311,0.976,0.8097223100083852,-0.026505238125545897,0.9699589014053345,0.9733813405036926,0.9977524876594543,0.8638368219940584
cnn2__linear,cnn3__both_mlp,different_encoder_and_decoder,0.010000000000000009,0.012007440625243664,0.7107847701129066,0.8429218588724579,0.8289560076183162,0.31944781535486033,0.986,0.8697802267589854,0.011146749338097731,0.9977812170982361,0.9978163242340088,0.999980628490448,0.9924314441625764
cnn2__linear,cnn3__all_state_mlp,different_encoder_and_decoder,0.016000000000000014,0.0015516582040193804,0.6923975904865216,0.8174186886454842,0.7826913193911466,0.19947600307928964,0.98,0.8599842561596558,-0.005490471448723877,0.9811551570892334,0.9799424409866333,0.9798528552055359,0.9957812118109144
cnn2__linear,cnn3__lif_count,different_encoder_and_decoder,0.008000000000000007,0.009695153168344406,0.5250712377318573,0.7943408996701199,0.4377577441790909,0.2955656417578307,0.98,0.7569595370414335,0.000991341431335213,0.9933280944824219,0.9937439560890198,0.9999911189079285,0.9704949289966477
cnn2__linear,res_cnn__linear,same_decoder,0.008000000000000007,0.0018203657410825452,0.7551118232434113,0.8057353623287841,0.853108141334306,0.3487957043475304,0.984,0.8061993961604148,1.7205924451726984e-05,0.9955402612686157,0.9955774545669556,0.9999862313270569,0.9766270458645289
cnn2__linear,res_cnn__membrane_mlp,different_encoder_and_decoder,0.010000000000000009,0.007254358137724921,0.7163081795996341,0.8259789187384707,0.8506956984750256,0.2262204702694976,0.986,0.8601650685859112,-0.0014878717396582513,0.9975781440734863,0.9974944591522217,0.9999862909317017,0.9838292238809052
cnn2__linear,res_cnn__spike_mlp,different_encoder_and_decoder,0.006000000000000005,0.22782238539284055,0.5961778649274636,0.7251602527406096,0.633396949455784,0.3504776910099494,0.974,0.8027586428307707,0.03238278228360041,0.9770426750183105,0.9792263507843018,0.9989796876907349,0.8122271088198698
cnn2__linear,res_cnn__both_mlp,different_encoder_and_decoder,0.010000000000000009,0.006340242485680695,0.7588661504318152,0.8099724033250516,0.8423040665401191,0.17109793424316488,0.982,0.8502211877678564,0.033224223316792575,0.9970353245735168,0.9970009922981262,0.999982476234436,0.9815125325932466
cnn2__linear,res_cnn__all_state_mlp,different_encoder_and_decoder,0.006000000000000005,0.001448341770951326,0.6922370096156106,0.7551259794043952,0.726231915255353,0.10644208976700639,0.98,0.7725797342675027,0.005735203006556181,0.9931074976921082,0.9877586960792542,0.975953221321106,0.9801059448995294
cnn2__linear,res_cnn__lif_count,different_encoder_and_decoder,0.0040000000000000036,0.009163584367342992,0.5326118851544702,0.7890526229920818,0.48659348736324365,0.41125015814047333,0.976,0.7064510146227913,0.019951581471011774,0.9929372072219849,0.9935857653617859,0.9999833106994629,0.982710692215647
cnn2__linear,rows__linear,same_decoder,0.014000000000000012,0.005134460481718027,0.5097451886451899,0.62913055091717,0.6556172195815477,0.23124026689869517,0.964,0.590093539525076,0.010881065018567677,0.9947130680084229,0.9947957992553711,0.9999935626983643,0.9972307237965292
cnn2__linear,rows__membrane_mlp,different_encoder_and_decoder,0.006000000000000005,0.006741603388392832,0.46010911734111515,0.6066013492313705,0.6397866432268728,0.1548041209758971,0.982,0.6195955064480735,-0.01181078045084861,0.9993177652359009,0.9993802905082703,0.9999926686286926,0.9925306301222657
cnn2__linear,rows__spike_mlp,different_encoder_and_decoder,0.051999999999999935,0.17079294343186,0.35363974934272496,0.4520519154789467,0.4528048381025194,0.2623214139381588,0.926,0.4693106173318106,-0.008371596624088519,0.9446331858634949,0.94414222240448,0.9998824000358582,0.9017961304262287
cnn2__linear,rows__both_mlp,different_encoder_and_decoder,0.0040000000000000036,0.008099862339809381,0.4745900483362793,0.6221816199330266,0.6372709563673681,0.28297900963365163,0.976,0.6620921600065971,-0.0042023122917219016,0.9985759258270264,0.9984642267227173,0.9999951720237732,0.9929582757794381
