label,synset,name,support,top1_accuracy,top5_accuracy,top10_accuracy,mean_loss,mean_true_probability,mean_true_rank,median_true_rank,predicted_count,false_positive_count,precision,recall,f1
144,n04133789,sandal,49,0.24489795918367346,0.5102040816326531,0.6938775510204082,3.3820250273986012,0.15573996143808114,17.571428571428573,4.0,40,28,0.3,0.24489795918367346,0.2696629213483146
145,n04146614,school bus,50,0.78,0.92,0.96,0.8771664040247054,0.6599867958133102,2.62,1.0,57,18,0.6842105263157895,0.78,0.7289719626168225
146,n04149813,scoreboard,50,0.58,0.78,0.92,1.8090155177556708,0.3780457905742812,4.88,1.0,49,20,0.5918367346938775,0.58,0.5858585858585857
147,n04179913,sewing machine,50,0.3,0.64,0.78,2.7659425827339645,0.1838739030074275,9.16,3.5,61,46,0.2459016393442623,0.3,0.2702702702702703
148,n04251144,snorkel,50,0.4,0.66,0.76,2.4524258706135917,0.322703170389616,8.52,2.0,47,27,0.425531914893617,0.4,0.4123711340206186
149,n04254777,sock,49,0.3469387755102041,0.5918367346938775,0.673469387755102,2.9289388995450887,0.2153601883523824,10.693877551020408,3.0,43,26,0.3953488372093023,0.3469387755102041,0.3695652173913043
150,n04259630,sombrero,47,0.40425531914893614,0.5957446808510638,0.6170212765957447,3.0680539442827555,0.20342732959964788,12.48936170212766,3.0,58,39,0.3275862068965517,0.40425531914893614,0.3619047619047619
151,n04265275,space heater,50,0.26,0.52,0.7,3.08001417508622,0.18910331264079347,10.18,5.0,42,29,0.30952380952380953,0.26,0.2826086956521739
152,n04275548,"spider web, spider's web",48,0.4375,0.75,0.8125,2.270415786288615,0.3252443934217442,10.375,2.0,48,27,0.4375,0.4375,0.4375
153,n04285008,"sports car, sport car",49,0.5918367346938775,0.9591836734693877,0.9795918367346939,1.2689546661751065,0.4269053097666209,2.1020408163265305,1.0,68,39,0.4264705882352941,0.5918367346938775,0.4957264957264957
154,n04311004,steel arch bridge,49,0.4489795918367347,0.6326530612244898,0.7959183673469388,2.6958532817059013,0.26457997247065895,10.551020408163266,3.0,51,29,0.43137254901960786,0.4489795918367347,0.43999999999999995
155,n04328186,"stopwatch, stop watch",46,0.3695652173913043,0.6521739130434783,0.7391304347826086,3.112905972390141,0.2522803937062271,16.52173913043478,2.0,48,31,0.3541666666666667,0.3695652173913043,0.3617021276595745
156,n04356056,"sunglasses, dark glasses, shades",46,0.30434782608695654,0.45652173913043476,0.5869565217391305,3.597496147192312,0.14296395469988338,17.347826086956523,9.0,44,30,0.3181818181818182,0.30434782608695654,0.31111111111111117
157,n04366367,suspension bridge,50,0.36,0.68,0.84,2.4524390043580624,0.25531115619998335,8.08,3.0,48,30,0.375,0.36,0.3673469387755102
158,n04371430,"swimming trunks, bathing trunks",49,0.16326530612244897,0.46938775510204084,0.6122448979591837,3.634428331543458,0.12063436479506134,14.938775510204081,6.0,34,26,0.23529411764705882,0.16326530612244897,0.19277108433734938
159,n04376876,syringe,46,0.15217391304347827,0.41304347826086957,0.4782608695652174,4.1256124456764365,0.09438641302625006,21.02173913043478,11.5,24,17,0.2916666666666667,0.15217391304347827,0.2
160,n04398044,teapot,50,0.22,0.48,0.6,3.4254669926091967,0.13810633583520418,14.52,6.0,49,38,0.22448979591836735,0.22,0.22222222222222224
161,n04399382,"teddy, teddy bear",48,0.16666666666666666,0.5625,0.75,3.0308494880348413,0.1157750772593115,8.291666666666666,5.0,37,29,0.21621621621621623,0.16666666666666666,0.18823529411764706
162,n04417672,"thatch, thatched roof",50,0.52,0.84,0.86,2.0952529634721544,0.3479896019932668,7.4,1.0,35,9,0.7428571428571429,0.52,0.6117647058823529
163,n04456115,torch,50,0.56,0.68,0.76,2.259872243943079,0.41087886289530035,10.86,1.0,61,33,0.45901639344262296,0.56,0.5045045045045045
164,n04465501,tractor,48,0.5208333333333334,0.7708333333333334,0.8958333333333334,2.005605214353536,0.3717737978613556,7.770833333333333,1.0,48,23,0.5208333333333334,0.5208333333333334,0.5208333333333334
165,n04486054,triumphal arch,48,0.7708333333333334,0.8958333333333334,0.8958333333333334,1.207703551554549,0.6202324609113972,6.958333333333333,1.0,57,20,0.6491228070175439,0.7708333333333334,0.7047619047619048
166,n04487081,"trolleybus, trolley coach, trackless trolley",48,0.75,0.8958333333333334,0.8958333333333334,1.2256091858843632,0.6087082018674512,7.0625,1.0,49,13,0.7346938775510204,0.75,0.7422680412371135
167,n04501370,turnstile,49,0.3877551020408163,0.6530612244897959,0.7959183673469388,2.528229534088965,0.3057044924146762,10.551020408163266,3.0,41,22,0.4634146341463415,0.3877551020408163,0.4222222222222223
168,n04507155,umbrella,47,0.10638297872340426,0.2978723404255319,0.40425531914893614,4.638969102541098,0.06582386437184297,27.106382978723403,18.0,16,11,0.3125,0.10638297872340426,0.15873015873015872
169,n04532106,vestment,49,0.3673469387755102,0.7346938775510204,0.8775510204081632,2.4061230759573373,0.25042639647043213,8.0,2.0,53,35,0.33962264150943394,0.3673469387755102,0.3529411764705882
170,n04532670,viaduct,50,0.58,0.74,0.84,1.9403341849368778,0.45160875135811906,7.36,1.0,51,22,0.5686274509803921,0.58,0.5742574257425743
171,n04540053,volleyball,49,0.5918367346938775,0.8163265306122449,0.8367346938775511,1.8406152393764867,0.45213751715678685,9.204081632653061,1.0,53,24,0.5471698113207547,0.5918367346938775,0.5686274509803921
172,n04560804,water jug,50,0.12,0.44,0.6,3.6381999089722705,0.09586660373364252,12.58,8.0,31,25,0.1935483870967742,0.12,0.14814814814814814
173,n04562935,water tower,47,0.574468085106383,0.7872340425531915,0.8723404255319149,1.8983958702662578,0.4156397726291026,7.191489361702128,1.0,52,25,0.5192307692307693,0.574468085106383,0.5454545454545454
174,n04596742,wok,50,0.46,0.72,0.84,2.3142965024140256,0.308928011517519,10.06,2.0,56,33,0.4107142857142857,0.46,0.43396226415094336
175,n04597913,wooden spoon,50,0.14,0.28,0.52,4.294456306334002,0.0781971715318362,17.68,10.0,19,12,0.3684210526315789,0.14,0.20289855072463772
176,n06596364,comic book,50,0.56,0.72,0.78,2.0867779356202476,0.4019090958144641,10.32,1.0,41,13,0.6829268292682927,0.56,0.6153846153846154
177,n07579787,plate,50,0.36,0.72,0.86,2.425656643889466,0.2671963944276962,8.5,2.0,54,36,0.3333333333333333,0.36,0.34615384615384615
178,n07583066,guacamole,50,0.6,0.84,0.96,1.6034502153456724,0.4397946137931123,3.74,1.0,58,28,0.5172413793103449,0.6,0.5555555555555556
179,n07614500,"ice cream, icecream",50,0.32,0.66,0.8,2.6691414357501584,0.16030555295688642,8.04,3.5,49,33,0.32653061224489793,0.32,0.3232323232323232
180,n07615774,"ice lolly, lolly, lollipop, popsicle",50,0.34,0.56,0.62,3.356506081637659,0.14897923427771978,12.7,4.0,60,43,0.2833333333333333,0.34,0.30909090909090914
181,n07695742,pretzel,50,0.42,0.64,0.7,2.958158381992313,0.2802017932110408,17.28,2.0,47,26,0.44680851063829785,0.42,0.43298969072164945
182,n07711569,mashed potato,50,0.48,0.74,0.88,2.0944923294424678,0.29485406779641393,5.0,2.0,78,54,0.3076923076923077,0.48,0.37500000000000006
183,n07715103,cauliflower,50,0.46,0.78,0.84,1.9948868549395422,0.38484001252791655,5.4,2.0,45,22,0.5111111111111111,0.46,0.4842105263157895
184,n07720875,bell pepper,50,0.64,0.92,0.96,1.0350054424905868,0.5705007172735611,2.22,1.0,53,21,0.6037735849056604,0.64,0.6213592233009708
185,n07734744,mushroom,49,0.5918367346938775,0.7755102040816326,0.8571428571428571,1.9397986961627418,0.3997902017367337,7.489795918367347,1.0,45,16,0.6444444444444445,0.5918367346938775,0.6170212765957447
186,n07747607,orange,50,0.56,0.8,0.92,1.6770522027681454,0.4863282706785077,6.68,1.0,57,29,0.49122807017543857,0.56,0.5233644859813084
187,n07749582,lemon,50,0.6,0.88,0.94,1.6595391472047367,0.4120581058634544,3.54,1.0,67,37,0.44776119402985076,0.6,0.5128205128205128
188,n07753592,banana,50,0.36,0.66,0.76,2.588010993404448,0.23364424487400876,7.24,2.0,48,30,0.375,0.36,0.3673469387755102
189,n07768694,pomegranate,50,0.6,0.88,0.96,1.4366339432436857,0.44066376668966045,3.86,1.0,54,24,0.5555555555555556,0.6,0.576923076923077
190,n07871810,"meat loaf, meatloaf",50,0.54,0.8,0.88,1.801936184419164,0.3389152347756088,4.4,1.0,61,34,0.4426229508196721,0.54,0.48648648648648646
191,n07873807,"pizza, pizza pie",50,0.7,0.86,0.96,1.17351171922839,0.581606731046006,5.6,1.0,55,20,0.6363636363636364,0.7,0.6666666666666666
192,n07875152,potpie,50,0.64,0.84,0.86,1.663435819144368,0.481632782531075,6.54,1.0,62,30,0.5161290322580645,0.64,0.5714285714285714
193,n07920052,espresso,50,0.7,0.8,0.86,1.5046941049826317,0.609988142502778,10.02,1.0,71,36,0.49295774647887325,0.7,0.5785123966942148
194,n09193705,alp,50,0.52,0.82,0.86,1.8200540218524928,0.4166779544081765,6.98,1.0,48,22,0.5416666666666666,0.52,0.5306122448979592
195,n09246464,"cliff, drop, drop-off",50,0.44,0.76,0.82,2.2826097539560055,0.3496338579115416,9.32,2.5,53,31,0.41509433962264153,0.44,0.42718446601941745
196,n09256479,coral reef,50,0.52,0.92,0.98,1.4772485624328524,0.4460737749523829,2.4,1.0,51,25,0.5098039215686274,0.52,0.5148514851485149
197,n09332890,"lakeside, lakeshore",49,0.24489795918367346,0.7142857142857143,0.8775510204081632,2.7093459580016614,0.17758179280580857,6.408163265306122,3.0,48,36,0.25,0.24489795918367346,0.24742268041237114
198,n09428293,"seashore, coast, seacoast, sea-coast",50,0.54,0.86,0.88,1.8787514372079759,0.35467135498695795,5.3,1.0,61,34,0.4426229508196721,0.54,0.48648648648648646
199,n12267677,acorn,50,0.38,0.68,0.74,2.7623038445609707,0.25441001205339053,11.02,3.0,51,32,0.37254901960784315,0.38,0.37623762376237624
