label,synset,name,support,top1_accuracy,top5_accuracy,top10_accuracy,mean_loss,mean_true_probability,mean_true_rank,median_true_rank,predicted_count,false_positive_count,precision,recall,f1
146,n04149813,scoreboard,50,0.52,0.76,0.88,1.9953115519143774,0.39074948771992724,5.62,1.0,44,18,0.5909090909090909,0.52,0.5531914893617023
147,n04179913,sewing machine,50,0.26,0.58,0.7,3.24004209250975,0.18150968190222652,12.36,3.5,55,42,0.23636363636363636,0.26,0.24761904761904763
148,n04251144,snorkel,50,0.46,0.66,0.74,2.626346516652163,0.3679530898087521,10.3,2.0,63,40,0.36507936507936506,0.46,0.40707964601769914
149,n04254777,sock,49,0.32653061224489793,0.5714285714285714,0.6938775510204082,3.2596769581002136,0.21473742886139324,12.857142857142858,3.0,51,35,0.3137254901960784,0.32653061224489793,0.32
150,n04259630,sombrero,47,0.3617021276595745,0.5531914893617021,0.6382978723404256,3.1628054220423105,0.23837554163666613,13.51063829787234,4.0,55,38,0.3090909090909091,0.3617021276595745,0.33333333333333337
151,n04265275,space heater,50,0.28,0.46,0.58,3.5039079368937025,0.2125946843622091,11.46,7.5,49,35,0.2857142857142857,0.28,0.2828282828282828
152,n04275548,"spider web, spider's web",48,0.4166666666666667,0.6458333333333334,0.7708333333333334,2.670345549071913,0.31470710480867653,10.1875,2.0,42,22,0.47619047619047616,0.4166666666666667,0.4444444444444445
153,n04285008,"sports car, sport car",49,0.5306122448979592,0.9183673469387755,0.9591836734693877,1.549456114825682,0.42092637283634066,2.4693877551020407,1.0,54,28,0.48148148148148145,0.5306122448979592,0.5048543689320388
154,n04311004,steel arch bridge,49,0.40816326530612246,0.5510204081632653,0.6938775510204082,3.2989050783882132,0.285205317225397,14.510204081632653,5.0,50,30,0.4,0.40816326530612246,0.4040404040404041
155,n04328186,"stopwatch, stop watch",46,0.391304347826087,0.6304347826086957,0.6521739130434783,3.7192571700327366,0.24927879874240794,17.217391304347824,3.0,50,32,0.36,0.391304347826087,0.37499999999999994
156,n04356056,"sunglasses, dark glasses, shades",46,0.34782608695652173,0.5217391304347826,0.5434782608695652,3.7155059614959276,0.1949885215686699,19.0,4.0,47,31,0.3404255319148936,0.34782608695652173,0.3440860215053763
157,n04366367,suspension bridge,50,0.38,0.64,0.78,2.562718910019974,0.2909031550313469,7.98,3.0,53,34,0.3584905660377358,0.38,0.3689320388349514
158,n04371430,"swimming trunks, bathing trunks",49,0.20408163265306123,0.5102040816326531,0.6326530612244898,3.715274849066575,0.13295606969658638,14.551020408163266,5.0,32,22,0.3125,0.20408163265306123,0.2469135802469136
159,n04376876,syringe,46,0.13043478260869565,0.391304347826087,0.5,4.5286457652656384,0.10385527486650772,23.130434782608695,10.5,34,28,0.17647058823529413,0.13043478260869565,0.15
160,n04398044,teapot,50,0.22,0.52,0.54,3.665499964133976,0.17296426898185518,16.3,5.0,50,39,0.22,0.22,0.22
161,n04399382,"teddy, teddy bear",48,0.25,0.5416666666666666,0.6666666666666666,3.2287769896555485,0.14480822000660373,9.354166666666666,5.0,52,40,0.23076923076923078,0.25,0.24000000000000002
162,n04417672,"thatch, thatched roof",50,0.52,0.8,0.84,2.200029823324711,0.4087469385812223,8.66,1.0,48,22,0.5416666666666666,0.52,0.5306122448979592
163,n04456115,torch,50,0.46,0.7,0.76,2.4293210459705943,0.4149390381491982,10.48,2.0,50,27,0.46,0.46,0.46
164,n04465501,tractor,48,0.5625,0.7708333333333334,0.8958333333333334,1.9709618576848795,0.4335846557812902,7.729166666666667,1.0,54,27,0.5,0.5625,0.5294117647058824
165,n04486054,triumphal arch,48,0.6875,0.8541666666666666,0.8958333333333334,1.396312372304436,0.6403509041926237,8.083333333333334,1.0,52,19,0.6346153846153846,0.6875,0.6599999999999999
166,n04487081,"trolleybus, trolley coach, trackless trolley",48,0.75,0.875,0.8958333333333334,1.1816673315082753,0.6609476403425064,6.458333333333333,1.0,48,12,0.75,0.75,0.75
167,n04501370,turnstile,49,0.3877551020408163,0.6326530612244898,0.7142857142857143,3.0032470039367625,0.3062564113249158,12.551020408163266,3.0,45,26,0.4222222222222222,0.3877551020408163,0.40425531914893614
168,n04507155,umbrella,47,0.10638297872340426,0.2765957446808511,0.40425531914893614,5.086657913237606,0.06878960798830859,29.19148936170213,21.0,21,16,0.23809523809523808,0.10638297872340426,0.14705882352941177
169,n04532106,vestment,49,0.3469387755102041,0.673469387755102,0.8163265306122449,2.719134546910713,0.26516863964280546,9.10204081632653,2.0,44,27,0.38636363636363635,0.3469387755102041,0.3655913978494624
170,n04532670,viaduct,50,0.5,0.74,0.84,2.070694842639961,0.4539861396242742,7.12,1.5,44,19,0.5681818181818182,0.5,0.5319148936170213
171,n04540053,volleyball,49,0.5714285714285714,0.7346938775510204,0.7959183673469388,2.0867132199747123,0.5079506285213984,10.387755102040817,1.0,54,26,0.5185185185185185,0.5714285714285714,0.5436893203883496
172,n04560804,water jug,50,0.16,0.42,0.48,4.055334402881963,0.09863021888122123,14.26,11.0,38,30,0.21052631578947367,0.16,0.1818181818181818
173,n04562935,water tower,47,0.5319148936170213,0.7021276595744681,0.7446808510638298,2.292164776668427,0.4266382492179744,9.382978723404255,1.0,44,19,0.5681818181818182,0.5319148936170213,0.5494505494505494
174,n04596742,wok,50,0.4,0.74,0.86,2.2880103123247877,0.32464206307283583,8.8,2.0,53,33,0.37735849056603776,0.4,0.38834951456310685
175,n04597913,wooden spoon,50,0.1,0.34,0.48,4.562031107498507,0.08613589980223774,18.66,11.5,23,18,0.21739130434782608,0.1,0.136986301369863
176,n06596364,comic book,50,0.52,0.72,0.82,2.1340772149527796,0.42077674817213917,10.3,1.0,45,19,0.5777777777777777,0.52,0.5473684210526315
177,n07579787,plate,50,0.36,0.66,0.8,2.6565020053423654,0.25884859936226423,8.6,3.0,45,27,0.4,0.36,0.3789473684210526
178,n07583066,guacamole,50,0.58,0.86,0.96,1.4499977632548087,0.5081382837906581,3.38,1.0,61,32,0.47540983606557374,0.58,0.5225225225225224
179,n07614500,"ice cream, icecream",50,0.26,0.7,0.76,2.769280091407574,0.1702394521109472,7.86,3.0,45,32,0.28888888888888886,0.26,0.27368421052631575
180,n07615774,"ice lolly, lolly, lollipop, popsicle",50,0.26,0.54,0.66,3.5751495951066334,0.14577452894558235,14.3,5.0,54,41,0.24074074074074073,0.26,0.25
181,n07695742,pretzel,50,0.42,0.66,0.74,3.0023473786665464,0.2875618422188795,13.74,2.0,42,21,0.5,0.42,0.4565217391304348
182,n07711569,mashed potato,50,0.48,0.72,0.88,2.2244901603938465,0.3390209804916775,5.46,2.0,79,55,0.3037974683544304,0.48,0.37209302325581395
183,n07715103,cauliflower,50,0.46,0.74,0.86,2.1034622038554214,0.4166067417650834,5.3,2.0,49,26,0.46938775510204084,0.46,0.46464646464646464
184,n07720875,bell pepper,50,0.62,0.94,0.98,1.12168537061375,0.5744233605147114,2.06,1.0,59,28,0.5254237288135594,0.62,0.5688073394495413
185,n07734744,mushroom,49,0.5714285714285714,0.7755102040816326,0.8367346938775511,1.9250463440958576,0.4398841866623054,6.612244897959184,1.0,49,21,0.5714285714285714,0.5714285714285714,0.5714285714285714
186,n07747607,orange,50,0.56,0.78,0.84,1.8950534670566321,0.5014502560010051,6.9,1.0,56,28,0.5,0.56,0.5283018867924528
187,n07749582,lemon,50,0.56,0.82,0.9,1.9991964627513183,0.4264331666197576,6.36,1.0,61,33,0.45901639344262296,0.56,0.5045045045045045
188,n07753592,banana,50,0.32,0.68,0.76,2.801229955814519,0.2571239420356244,7.42,2.0,53,37,0.3018867924528302,0.32,0.3106796116504854
189,n07768694,pomegranate,50,0.54,0.8,0.86,1.8389447108204657,0.45779991651068547,6.84,1.0,50,23,0.54,0.54,0.54
190,n07871810,"meat loaf, meatloaf",50,0.48,0.82,0.84,1.967920894024367,0.3695720464281553,5.18,2.0,59,35,0.4067796610169492,0.48,0.44036697247706424
191,n07873807,"pizza, pizza pie",50,0.64,0.9,0.94,1.311233228322303,0.5812525356235384,5.88,1.0,56,24,0.5714285714285714,0.64,0.6037735849056605
192,n07875152,potpie,50,0.62,0.76,0.88,1.958092961795772,0.49765011561152955,8.78,1.0,55,24,0.5636363636363636,0.62,0.5904761904761904
193,n07920052,espresso,50,0.66,0.74,0.82,1.6443544038701345,0.6178640402847935,8.88,1.0,67,34,0.4925373134328358,0.66,0.5641025641025641
194,n09193705,alp,50,0.6,0.8,0.84,1.8599801354567052,0.4258399616694485,5.76,1.0,53,23,0.5660377358490566,0.6,0.5825242718446602
195,n09246464,"cliff, drop, drop-off",50,0.38,0.76,0.8,2.6271504738355613,0.3468294091676394,11.46,2.0,47,28,0.40425531914893614,0.38,0.3917525773195877
196,n09256479,coral reef,50,0.62,0.96,0.98,1.4581899449943991,0.5092326607222644,2.08,1.0,54,23,0.5740740740740741,0.62,0.5961538461538461
197,n09332890,"lakeside, lakeshore",49,0.2653061224489796,0.6530612244897959,0.8163265306122449,3.0564983799974703,0.1848164040218168,6.816326530612245,3.0,44,31,0.29545454545454547,0.2653061224489796,0.2795698924731183
198,n09428293,"seashore, coast, seacoast, sea-coast",50,0.46,0.8,0.84,2.047268050622081,0.3360282351455911,5.22,2.0,54,31,0.42592592592592593,0.46,0.4423076923076923
199,n12267677,acorn,50,0.34,0.6,0.74,2.978010846689266,0.266759213996473,11.76,3.0,45,28,0.37777777777777777,0.34,0.3578947368421052
